"전체경로","파일명","확장자","크기KB","수정일","1단계폴더","2단계폴더"
"C:\Users\hyun0\Downloads\[Korean (auto-generated)] [베드로후서강해]벧후3_8-18“주의 약속, 주의 소원, 주의 날”(윤기영 목사) (20년12월27일) [DownSub.com].txt","[Korean (auto-generated)] [베드로후서강해]벧후3_8-18“주의 약속, 주의 소원, 주의 날”(윤기영 목사) (20년12월27일) [DownSub.com].txt","txt","54.13","2022-09-11","Downloads",""
"C:\Users\hyun0\Downloads\[Korean (auto-generated)] 2018년 4월 22일 주일설교 _섭리 가운데 언약을 지키시는 하나님_ [DownSub.com].txt","[Korean (auto-generated)] 2018년 4월 22일 주일설교 _섭리 가운데 언약을 지키시는 하나님_ [DownSub.com].txt","txt","54.19","2022-09-11","Downloads",""
"C:\Users\hyun0\Downloads\01_AI_개인역량_자가진단표_v1.1.xlsx","01_AI_개인역량_자가진단표_v1.1.xlsx","xlsx","161.24","2026-07-08","Downloads",""
"C:\Users\hyun0\Downloads\01_project_summary.md","01_project_summary.md","md","0.67","2026-06-11","Downloads",""
"C:\Users\hyun0\Downloads\02_AX_조직역량_자가진단표_v1.1.xlsx","02_AX_조직역량_자가진단표_v1.1.xlsx","xlsx","62.04","2026-07-08","Downloads",""
"C:\Users\hyun0\Downloads\03_AX_업무병목_자가진단표_v1.1.xlsx","03_AX_업무병목_자가진단표_v1.1.xlsx","xlsx","27.96","2026-07-08","Downloads",""
"C:\Users\hyun0\Downloads\0524. 수험표.pdf","0524. 수험표.pdf","pdf","318.48","2024-07-04","Downloads",""
"C:\Users\hyun0\Downloads\202510goji.pdf","202510goji.pdf","pdf","212.32","2025-10-31","Downloads",""
"C:\Users\hyun0\Downloads\2026 현장형AX전문강사양성과정 수도권2기 개강OT.pdf","2026 현장형AX전문강사양성과정 수도권2기 개강OT.pdf","pdf","2952.74","2026-05-26","Downloads",""
"C:\Users\hyun0\Downloads\개인정보_보호법_해석_사례집_1.0.pdf","개인정보_보호법_해석_사례집_1.0.pdf","pdf","880.48","2024-07-05","Downloads",""
"C:\Users\hyun0\Downloads\결심한당.png","결심한당.png","png","2321.22","2026-07-02","Downloads",""
"C:\Users\hyun0\Downloads\고1_문제유형.zip","고1_문제유형.zip","zip","15.93","2026-06-15","Downloads",""
"C:\Users\hyun0\Downloads\고1_DNA_문제집_8선.pdf","고1_DNA_문제집_8선.pdf","pdf","6176.22","2026-07-15","Downloads",""
"C:\Users\hyun0\Downloads\공공기관_실무자를_위한_AX_업무개선_설계_워크숍_제안서.pdf","공공기관_실무자를_위한_AX_업무개선_설계_워크숍_제안서.pdf","pdf","484.49","2026-06-01","Downloads",""
"C:\Users\hyun0\Downloads\공공기관_실무자를_위한_AX_업무개선_설계_워크숍_NanoClaw_실습포함_강의계획서.pdf","공공기관_실무자를_위한_AX_업무개선_설계_워크숍_NanoClaw_실습포함_강의계획서.pdf","pdf","609.03","2026-06-01","Downloads",""
"C:\Users\hyun0\Downloads\공공기관_실무자를_위한_AX_업무개선_설계_워크숍_NanoClaw_실습포함_강의계획서.png","공공기관_실무자를_위한_AX_업무개선_설계_워크숍_NanoClaw_실습포함_강의계획서.png","png","1569.58","2026-06-01","Downloads",""
"C:\Users\hyun0\Downloads\공공기관_실무자를_위한_AX_업무개선_설계_워크숍_NanoClaw_실습포함_강의제안서.pdf","공공기관_실무자를_위한_AX_업무개선_설계_워크숍_NanoClaw_실습포함_강의제안서.pdf","pdf","344.42","2026-06-01","Downloads",""
"C:\Users\hyun0\Downloads\공공기관_실무자를_위한_AX_업무설계_워크숍_강의안.pdf","공공기관_실무자를_위한_AX_업무설계_워크숍_강의안.pdf","pdf","405.81","2026-06-01","Downloads",""
"C:\Users\hyun0\Downloads\공공기관_실무자를_위한_AX_업무설계_워크숍.png","공공기관_실무자를_위한_AX_업무설계_워크숍.png","png","1567.79","2026-06-01","Downloads",""
"C:\Users\hyun0\Downloads\마그네슘_문제집_중3.pdf","마그네슘_문제집_중3.pdf","pdf","121.6","2026-07-09","Downloads",""
"C:\Users\hyun0\Downloads\메타버스전문가_주안초.pptx","메타버스전문가_주안초.pptx","pptx","301593.71","2025-10-27","Downloads",""
"C:\Users\hyun0\Downloads\모바일 출입카드 설치 매뉴얼_260713.pdf","모바일 출입카드 설치 매뉴얼_260713.pdf","pdf","2671.37","2026-07-15","Downloads",""
"C:\Users\hyun0\Downloads\미성년자가 은행 계좌를 만드는 법-1755786238394.pptx","미성년자가 은행 계좌를 만드는 법-1755786238394.pptx","pptx","139.18","2025-08-21","Downloads",""
"C:\Users\hyun0\Downloads\범죄경력회보서_석정여고_김현래.pdf","범죄경력회보서_석정여고_김현래.pdf","pdf","649.19","2026-06-17","Downloads",""
"C:\Users\hyun0\Downloads\별_문제집.pdf","별_문제집.pdf","pdf","1816.87","2026-07-09","Downloads",""
"C:\Users\hyun0\Downloads\복무신조.png","복무신조.png","png","2731.5","2026-07-02","Downloads",""
"C:\Users\hyun0\Downloads\붙임1) AICE 시험 감독관 사전교육 자료.pdf","붙임1) AICE 시험 감독관 사전교육 자료.pdf","pdf","2821.87","2025-08-19","Downloads",""
"C:\Users\hyun0\Downloads\붙임2) 감독관 시행요령.pdf","붙임2) 감독관 시행요령.pdf","pdf","1854.25","2025-08-19","Downloads",""
"C:\Users\hyun0\Downloads\붙임3) 응시자 오리엔테이션.pdf","붙임3) 응시자 오리엔테이션.pdf","pdf","5543.49","2025-08-19","Downloads",""
"C:\Users\hyun0\Downloads\붙임6) (교부용) 4회 정기시험 감독관 배정표_250819.xlsx","붙임6) (교부용) 4회 정기시험 감독관 배정표_250819.xlsx","xlsx","24.21","2025-08-22","Downloads",""
"C:\Users\hyun0\Downloads\브랜드_홍보_담당자를_위한_AX_실무_워크숍_제안서_연속업무흐름_버전.pdf","브랜드_홍보_담당자를_위한_AX_실무_워크숍_제안서_연속업무흐름_버전.pdf","pdf","177.19","2026-06-01","Downloads",""
"C:\Users\hyun0\Downloads\브랜드_홍보_담당자를_위한_AX_실무_워크숍.png","브랜드_홍보_담당자를_위한_AX_실무_워크숍.png","png","1568.91","2026-06-01","Downloads",""
"C:\Users\hyun0\Downloads\서비스개요서.md","서비스개요서.md","md","15","2026-06-05","Downloads",""
"C:\Users\hyun0\Downloads\소상공인시장진흥공단_상가(상권)정보_20260331.zip","소상공인시장진흥공단_상가(상권)정보_20260331.zip","zip","333028.32","2026-06-26","Downloads",""
"C:\Users\hyun0\Downloads\알기쉬운 개인정보 처리 동의 안내서(2022.3.)(수정).pdf","알기쉬운 개인정보 처리 동의 안내서(2022.3.)(수정).pdf","pdf","10665.08","2024-07-05","Downloads",""
"C:\Users\hyun0\Downloads\완두콩_문제집 (1).pdf","완두콩_문제집 (1).pdf","pdf","5875.75","2026-07-09","Downloads",""
"C:\Users\hyun0\Downloads\완두콩_문제집.pdf","완두콩_문제집.pdf","pdf","2742.71","2026-07-09","Downloads",""
"C:\Users\hyun0\Downloads\유럽_일반_개인정보_보호법_인포그래픽.pdf","유럽_일반_개인정보_보호법_인포그래픽.pdf","pdf","279.7","2023-09-14","Downloads",""
"C:\Users\hyun0\Downloads\임신_수정_문제집.pdf","임신_수정_문제집.pdf","pdf","2484.83","2026-07-09","Downloads",""
"C:\Users\hyun0\Downloads\정보보호 및 개인정보보호관리체계 인증 등에 관한 고시 일부개정안 행정예고문.hwpx","정보보호 및 개인정보보호관리체계 인증 등에 관한 고시 일부개정안 행정예고문.hwpx","hwpx","538.93","2024-06-28","Downloads",""
"C:\Users\hyun0\Downloads\정보보호_공시제도_안내문.pdf","정보보호_공시제도_안내문.pdf","pdf","307.9","2024-07-10","Downloads",""
"C:\Users\hyun0\Downloads\제주여행이야기.png","제주여행이야기.png","png","2781.93","2026-06-01","Downloads",""
"C:\Users\hyun0\Downloads\중3_유전법칙.pdf","중3_유전법칙.pdf","pdf","3123.47","2026-09-01","Downloads",""
"C:\Users\hyun0\Downloads\중3_혈액형_문제집.pdf","중3_혈액형_문제집.pdf","pdf","1038.77","2026-07-15","Downloads",""
"C:\Users\hyun0\Downloads\지금까지 했던 내용을 다른 AI에 검증을 맡길거야 _그래서 길어도 되니깐 최대한 상세히....md","지금까지 했던 내용을 다른 AI에 검증을 맡길거야 _그래서 길어도 되니깐 최대한 상세히....md","md","6.04","2026-06-01","Downloads",""
"C:\Users\hyun0\Downloads\찬반투표_서비스_개발문서_전체.zip","찬반투표_서비스_개발문서_전체.zip","zip","27.26","2026-06-09","Downloads",""
"C:\Users\hyun0\Downloads\혈액형_문제집.pdf","혈액형_문제집.pdf","pdf","782.74","2026-07-10","Downloads",""
"C:\Users\hyun0\Downloads\AI_마케팅_역량검사_강의제안용_맞춤_v0.2_이력서_CISA반영.xlsx","AI_마케팅_역량검사_강의제안용_맞춤_v0.2_이력서_CISA반영.xlsx","xlsx","214.37","2026-07-07","Downloads",""
"C:\Users\hyun0\Downloads\AI_역량검사_개인중심_자가진단표_v1.3.xlsx","AI_역량검사_개인중심_자가진단표_v1.3.xlsx","xlsx","161.24","2026-07-07","Downloads",""
"C:\Users\hyun0\Downloads\ai_agent_notion.md","ai_agent_notion.md","md","4.91","2026-05-29","Downloads",""
"C:\Users\hyun0\Downloads\AI_AX_4컷만화_1차10종_서비스적용용 (1).zip","AI_AX_4컷만화_1차10종_서비스적용용 (1).zip","zip","18153.77","2026-06-05","Downloads",""
"C:\Users\hyun0\Downloads\AI_AX_4컷만화_1차10종_서비스적용용 (2).zip","AI_AX_4컷만화_1차10종_서비스적용용 (2).zip","zip","18153.77","2026-06-08","Downloads",""
"C:\Users\hyun0\Downloads\AI_AX_4컷만화_1차10종_서비스적용용.zip","AI_AX_4컷만화_1차10종_서비스적용용.zip","zip","18153.77","2026-06-05","Downloads",""
"C:\Users\hyun0\Downloads\AI_AX_COMIC_CODEX_READY_DOCS_V2_ENHANCED.zip","AI_AX_COMIC_CODEX_READY_DOCS_V2_ENHANCED.zip","zip","22.05","2026-06-08","Downloads",""
"C:\Users\hyun0\Downloads\AI_AX_COMIC_CODEX_READY_DOCS.zip","AI_AX_COMIC_CODEX_READY_DOCS.zip","zip","15.15","2026-06-05","Downloads",""
"C:\Users\hyun0\Downloads\Anex86.zip","Anex86.zip","zip","954.09","2022-03-27","Downloads",""
"C:\Users\hyun0\Downloads\AX 메디컬랩 심층 검증 보고서.pdf","AX 메디컬랩 심층 검증 보고서.pdf","pdf","453.55","2026-06-16","Downloads",""
"C:\Users\hyun0\Downloads\AX_역량검사_전환역량_자가진단표_v1.3.xlsx","AX_역량검사_전환역량_자가진단표_v1.3.xlsx","xlsx","159.66","2026-07-07","Downloads",""
"C:\Users\hyun0\Downloads\AX_초기기술창업_마케팅자동화_병목진단_컨설팅제안용_v0.1.xlsx","AX_초기기술창업_마케팅자동화_병목진단_컨설팅제안용_v0.1.xlsx","xlsx","37.57","2026-07-08","Downloads",""
"C:\Users\hyun0\Downloads\AX_초기기술창업_조직역량_자가진단표_강의제안용_v0.1.xlsx","AX_초기기술창업_조직역량_자가진단표_강의제안용_v0.1.xlsx","xlsx","110.7","2026-07-08","Downloads",""
"C:\Users\hyun0\Downloads\ax-work-clinic-concept-mockup-docs-v2-dark-focus.zip","ax-work-clinic-concept-mockup-docs-v2-dark-focus.zip","zip","28.84","2026-06-17","Downloads",""
"C:\Users\hyun0\Downloads\ax-work-clinic-docs-organized-final.zip","ax-work-clinic-docs-organized-final.zip","zip","104.04","2026-06-18","Downloads",""
"C:\Users\hyun0\Downloads\ax-work-clinic-latest-planning-reflected.md","ax-work-clinic-latest-planning-reflected.md","md","13.22","2026-06-17","Downloads",""
"C:\Users\hyun0\Downloads\ax-work-clinic-operational-planning-docs.zip","ax-work-clinic-operational-planning-docs.zip","zip","27.83","2026-06-18","Downloads",""
"C:\Users\hyun0\Downloads\ax-work-clinic-planning-git-ready.zip","ax-work-clinic-planning-git-ready.zip","zip","43.53","2026-06-17","Downloads",""
"C:\Users\hyun0\Downloads\ax-work-clinic-planning-updates.zip","ax-work-clinic-planning-updates.zip","zip","12.93","2026-06-18","Downloads",""
"C:\Users\hyun0\Downloads\B550MPRO-VDHWIFIASIA.pdf","B550MPRO-VDHWIFIASIA.pdf","pdf","11711.81","2025-10-07","Downloads",""
"C:\Users\hyun0\Downloads\ChatGPT Image 2026년 6월 15일 오전 09_28_48.png","ChatGPT Image 2026년 6월 15일 오전 09_28_48.png","png","2181.14","2026-06-15","Downloads",""
"C:\Users\hyun0\Downloads\ChatGPT Image 2026년 6월 15일 오전 10_02_22.png","ChatGPT Image 2026년 6월 15일 오전 10_02_22.png","png","2032.83","2026-06-15","Downloads",""
"C:\Users\hyun0\Downloads\ChatGPT Image 2026년 6월 15일 오전 10_20_42.png","ChatGPT Image 2026년 6월 15일 오전 10_20_42.png","png","3654.8","2026-06-15","Downloads",""
"C:\Users\hyun0\Downloads\ChatGPT Image 2026년 6월 16일 오후 02_30_00.png","ChatGPT Image 2026년 6월 16일 오후 02_30_00.png","png","1577.22","2026-06-16","Downloads",""
"C:\Users\hyun0\Downloads\ChatGPT Image 2026년 6월 1일 오후 03_56_37.png","ChatGPT Image 2026년 6월 1일 오후 03_56_37.png","png","1897.25","2026-06-01","Downloads",""
"C:\Users\hyun0\Downloads\ChatGPT Image 2026년 6월 29일 오후 01_23_36.png","ChatGPT Image 2026년 6월 29일 오후 01_23_36.png","png","1587.11","2026-06-29","Downloads",""
"C:\Users\hyun0\Downloads\ChatGPT Image 2026년 6월 30일 오후 02_47_05.png","ChatGPT Image 2026년 6월 30일 오후 02_47_05.png","png","2169.03","2026-06-30","Downloads",""
"C:\Users\hyun0\Downloads\ChatGPT Image 2026년 6월 30일 오후 02_53_38.png","ChatGPT Image 2026년 6월 30일 오후 02_53_38.png","png","2365.37","2026-06-30","Downloads",""
"C:\Users\hyun0\Downloads\ChatGPT Image 2026년 6월 30일 오후 03_23_29.png","ChatGPT Image 2026년 6월 30일 오후 03_23_29.png","png","1929.4","2026-06-30","Downloads",""
"C:\Users\hyun0\Downloads\ChatGPT Image 2026년 6월 5일 오후 04_15_48 (1).png","ChatGPT Image 2026년 6월 5일 오후 04_15_48 (1).png","png","1826.35","2026-06-05","Downloads",""
"C:\Users\hyun0\Downloads\ChatGPT Image 2026년 6월 5일 오후 04_15_48 (2).png","ChatGPT Image 2026년 6월 5일 오후 04_15_48 (2).png","png","1797.26","2026-06-05","Downloads",""
"C:\Users\hyun0\Downloads\ChatGPT Image 2026년 6월 5일 오후 04_15_49 (3).png","ChatGPT Image 2026년 6월 5일 오후 04_15_49 (3).png","png","1889.92","2026-06-05","Downloads",""
"C:\Users\hyun0\Downloads\ChatGPT Image 2026년 6월 5일 오후 04_15_49 (4).png","ChatGPT Image 2026년 6월 5일 오후 04_15_49 (4).png","png","1731.93","2026-06-05","Downloads",""
"C:\Users\hyun0\Downloads\ChatGPT Image 2026년 6월 5일 오후 04_15_49 (5).png","ChatGPT Image 2026년 6월 5일 오후 04_15_49 (5).png","png","2031.55","2026-06-05","Downloads",""
"C:\Users\hyun0\Downloads\ChatGPT Image 2026년 6월 5일 오후 04_15_49 (6).png","ChatGPT Image 2026년 6월 5일 오후 04_15_49 (6).png","png","1838.25","2026-06-05","Downloads",""
"C:\Users\hyun0\Downloads\ChatGPT Image 2026년 6월 5일 오후 04_15_50 (7).png","ChatGPT Image 2026년 6월 5일 오후 04_15_50 (7).png","png","1774.18","2026-06-05","Downloads",""
"C:\Users\hyun0\Downloads\ChatGPT Image 2026년 6월 5일 오후 04_15_51 (10).png","ChatGPT Image 2026년 6월 5일 오후 04_15_51 (10).png","png","1787.4","2026-06-05","Downloads",""
"C:\Users\hyun0\Downloads\ChatGPT Image 2026년 6월 5일 오후 04_15_51 (8).png","ChatGPT Image 2026년 6월 5일 오후 04_15_51 (8).png","png","1867.41","2026-06-05","Downloads",""
"C:\Users\hyun0\Downloads\ChatGPT Image 2026년 6월 5일 오후 04_15_51 (9).png","ChatGPT Image 2026년 6월 5일 오후 04_15_51 (9).png","png","1740.43","2026-06-05","Downloads",""
"C:\Users\hyun0\Downloads\ChatGPT Image 2026년 6월 9일 오후 01_48_18.png","ChatGPT Image 2026년 6월 9일 오후 01_48_18.png","png","1555.83","2026-06-09","Downloads",""
"C:\Users\hyun0\Downloads\ChatGPT Image 2026년 6월 9일 오후 01_51_52.png","ChatGPT Image 2026년 6월 9일 오후 01_51_52.png","png","1628.68","2026-06-09","Downloads",""
"C:\Users\hyun0\Downloads\ChatGPT Image 2026년 7월 2일 오후 02_08_05.png","ChatGPT Image 2026년 7월 2일 오후 02_08_05.png","png","2270.08","2026-07-02","Downloads",""
"C:\Users\hyun0\Downloads\ChatGPT Image 2026년 7월 2일 오후 03_48_50.png","ChatGPT Image 2026년 7월 2일 오후 03_48_50.png","png","1644.36","2026-07-02","Downloads",""
"C:\Users\hyun0\Downloads\CISA_KR.pdf","CISA_KR.pdf","pdf","944.43","2023-09-07","Downloads",""
"C:\Users\hyun0\Downloads\cisa-kr (2).pdf","cisa-kr (2).pdf","pdf","371.88","2023-09-06","Downloads",""
"C:\Users\hyun0\Downloads\cisa-kr.pdf","cisa-kr.pdf","pdf","371.88","2023-09-01","Downloads",""
"C:\Users\hyun0\Downloads\cloud.png","cloud.png","png","2200.91","2026-06-08","Downloads",""
"C:\Users\hyun0\Downloads\codex_prompt_nano_source_analysis.md","codex_prompt_nano_source_analysis.md","md","1.74","2026-07-08","Downloads",""
"C:\Users\hyun0\Downloads\computer_science_basics_comics_10_images.zip","computer_science_basics_comics_10_images.zip","zip","21306.66","2026-06-04","Downloads",""
"C:\Users\hyun0\Downloads\D2Coding-Ver1.3.2-20180524.zip","D2Coding-Ver1.3.2-20180524.zip","zip","20758.79","2026-07-08","Downloads",""
"C:\Users\hyun0\Downloads\Data Cleaning Excel Tutorial.xlsx","Data Cleaning Excel Tutorial.xlsx","xlsx","15.19","2026-06-30","Downloads",""
"C:\Users\hyun0\Downloads\drive-download-20260618T060001Z-3-001.zip","drive-download-20260618T060001Z-3-001.zip","zip","1469144.05","2026-06-18","Downloads",""
"C:\Users\hyun0\Downloads\drive-download-20260618T060232Z-3-001.zip","drive-download-20260618T060232Z-3-001.zip","zip","1469144.05","2026-06-18","Downloads",""
"C:\Users\hyun0\Downloads\embedding.png","embedding.png","png","2327.34","2026-06-08","Downloads",""
"C:\Users\hyun0\Downloads\engine.png","engine.png","png","2661.94","2026-06-08","Downloads",""
"C:\Users\hyun0\Downloads\facebook_academy_vibecoding_docs_flat.zip","facebook_academy_vibecoding_docs_flat.zip","zip","28.03","2026-06-05","Downloads",""
